=> using pytorch pre-trained teacher model 'conv4'
process data from /home/dvspanos/nikos/ca2d/artifacts/rded_sets/bench_tin_conv_el2nw10_ipc10
load data successfully
TRAIN Iter 73: loss = 0.004081,	Top-1 err = 95.550000,	Top-5 err = 83.550000,	train_time = 2.396753
TRAIN Iter 74: loss = 0.004059,	Top-1 err = 96.050000,	Top-5 err = 83.700000,	train_time = 2.379330
TRAIN Iter 75: loss = 0.004154,	Top-1 err = 96.300000,	Top-5 err = 85.200000,	train_time = 2.379866
TRAIN Iter 76: loss = 0.003948,	Top-1 err = 96.100000,	Top-5 err = 84.950000,	train_time = 2.367251
TRAIN Iter 77: loss = 0.004087,	Top-1 err = 94.650000,	Top-5 err = 81.450000,	train_time = 2.387408
TRAIN Iter 78: loss = 0.004051,	Top-1 err = 94.450000,	Top-5 err = 80.650000,	train_time = 2.367031
TRAIN Iter 79: loss = 0.004056,	Top-1 err = 94.550000,	Top-5 err = 82.000000,	train_time = 2.347894
TRAIN Iter 80: loss = 0.004001,	Top-1 err = 95.200000,	Top-5 err = 85.200000,	train_time = 2.390260
TRAIN Iter 81: loss = 0.003854,	Top-1 err = 95.900000,	Top-5 err = 82.550000,	train_time = 2.408698
TRAIN Iter 82: loss = 0.003862,	Top-1 err = 94.650000,	Top-5 err = 79.350000,	train_time = 2.382838
TRAIN Iter 83: loss = 0.003899,	Top-1 err = 94.700000,	Top-5 err = 80.400000,	train_time = 2.340911
TRAIN Iter 84: loss = 0.003919,	Top-1 err = 95.350000,	Top-5 err = 81.550000,	train_time = 2.340970
TRAIN Iter 85: loss = 0.003746,	Top-1 err = 94.950000,	Top-5 err = 82.750000,	train_time = 2.324557
TRAIN Iter 86: loss = 0.003765,	Top-1 err = 95.350000,	Top-5 err = 83.100000,	train_time = 2.384317
TRAIN Iter 87: loss = 0.003832,	Top-1 err = 96.800000,	Top-5 err = 83.400000,	train_time = 2.337737
TRAIN Iter 88: loss = 0.003765,	Top-1 err = 94.450000,	Top-5 err = 81.450000,	train_time = 2.321832
TRAIN Iter 89: loss = 0.003751,	Top-1 err = 96.000000,	Top-5 err = 83.500000,	train_time = 2.370061
