/home/dvspanos/miniconda3/envs/rded/lib/python3.10/site-packages/torch/cuda/__init__.py:611: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
=> using pytorch pre-trained teacher model 'conv3'
process data from /home/dvspanos/nikos/ca2d/artifacts/rded_sets/bench_cifar100_conv_el2nw10_ipc10
load data successfully
TRAIN Iter 0: loss = 0.018503,	Top-1 err = 98.300000,	Top-5 err = 93.100000,	train_time = 1.098505
TRAIN Iter 37: loss = 0.007051,	Top-1 err = 91.100000,	Top-5 err = 72.000000,	train_time = 0.373152
TRAIN Iter 38: loss = 0.006791,	Top-1 err = 91.700000,	Top-5 err = 67.800000,	train_time = 0.415603
TRAIN Iter 39: loss = 0.006717,	Top-1 err = 89.300000,	Top-5 err = 66.400000,	train_time = 0.357262
TRAIN Iter 40: loss = 0.006643,	Top-1 err = 90.200000,	Top-5 err = 70.000000,	train_time = 0.406578
TRAIN Iter 41: loss = 0.006377,	Top-1 err = 90.500000,	Top-5 err = 66.900000,	train_time = 0.389515
TRAIN Iter 42: loss = 0.006578,	Top-1 err = 91.100000,	Top-5 err = 70.800000,	train_time = 0.363863
TRAIN Iter 43: loss = 0.006373,	Top-1 err = 90.900000,	Top-5 err = 71.800000,	train_time = 0.408937
TRAIN Iter 44: loss = 0.006432,	Top-1 err = 90.500000,	Top-5 err = 70.000000,	train_time = 0.413409
TRAIN Iter 45: loss = 0.006530,	Top-1 err = 89.900000,	Top-5 err = 67.100000,	train_time = 0.391790
TRAIN Iter 46: loss = 0.006499,	Top-1 err = 87.700000,	Top-5 err = 66.700000,	train_time = 0.384822
TRAIN Iter 47: loss = 0.006272,	Top-1 err = 91.900000,	Top-5 err = 70.000000,	train_time = 0.391353
TRAIN Iter 48: loss = 0.006481,	Top-1 err = 90.500000,	Top-5 err = 73.100000,	train_time = 0.355614
TRAIN Iter 49: loss = 0.006101,	Top-1 err = 89.800000,	Top-5 err = 70.000000,	train_time = 0.358941
TRAIN Iter 50: loss = 0.005884,	Top-1 err = 89.500000,	Top-5 err = 64.300000,	train_time = 0.414270
TRAIN Iter 51: loss = 0.006042,	Top-1 err = 88.500000,	Top-5 err = 69.300000,	train_time = 0.388644
TRAIN Iter 52: loss = 0.006359,	Top-1 err = 90.400000,	Top-5 err = 70.500000,	train_time = 0.374417
TRAIN Iter 53: loss = 0.006116,	Top-1 err = 88.900000,	Top-5 err = 66.100000,	train_time = 0.394741
TRAIN Iter 54: loss = 0.005896,	Top-1 err = 88.900000,	Top-5 err = 65.200000,	train_time = 0.474503
TRAIN Iter 55: loss = 0.006018,	Top-1 err = 88.800000,	Top-5 err = 63.800000,	train_time = 0.366991
TRAIN Iter 56: loss = 0.005904,	Top-1 err = 88.400000,	Top-5 err = 66.000000,	train_time = 0.404263
TRAIN Iter 57: loss = 0.005688,	Top-1 err = 87.100000,	Top-5 err = 63.100000,	train_time = 0.381631
TRAIN Iter 58: loss = 0.005650,	Top-1 err = 88.200000,	Top-5 err = 64.600000,	train_time = 0.406499
TRAIN Iter 59: loss = 0.005852,	Top-1 err = 87.700000,	Top-5 err = 65.800000,	train_time = 0.400665
TRAIN Iter 60: loss = 0.005465,	Top-1 err = 87.500000,	Top-5 err = 63.100000,	train_time = 0.363902
TRAIN Iter 61: loss = 0.005684,	Top-1 err = 89.000000,	Top-5 err = 65.200000,	train_time = 0.404119
TRAIN Iter 62: loss = 0.005447,	Top-1 err = 89.100000,	Top-5 err = 66.000000,	train_time = 0.394668
TRAIN Iter 63: loss = 0.005534,	Top-1 err = 88.400000,	Top-5 err = 67.100000,	train_time = 0.363269
TRAIN Iter 64: loss = 0.005487,	Top-1 err = 88.700000,	Top-5 err = 65.400000,	train_time = 0.384251
TRAIN Iter 65: loss = 0.005484,	Top-1 err = 88.600000,	Top-5 err = 64.200000,	train_time = 0.384151
TRAIN Iter 66: loss = 0.005669,	Top-1 err = 87.800000,	Top-5 err = 64.400000,	train_time = 0.387037
TRAIN Iter 67: loss = 0.005577,	Top-1 err = 88.500000,	Top-5 err = 66.600000,	train_time = 0.400782
TRAIN Iter 68: loss = 0.005497,	Top-1 err = 89.400000,	Top-5 err = 67.900000,	train_time = 0.380564
TRAIN Iter 69: loss = 0.005381,	Top-1 err = 89.100000,	Top-5 err = 67.500000,	train_time = 0.411593
TRAIN Iter 70: loss = 0.005169,	Top-1 err = 85.500000,	Top-5 err = 58.800000,	train_time = 0.385302
TRAIN Iter 71: loss = 0.005087,	Top-1 err = 88.900000,	Top-5 err = 65.600000,	train_time = 0.395536
TRAIN Iter 72: loss = 0.005406,	Top-1 err = 86.900000,	Top-5 err = 65.500000,	train_time = 0.413538
TRAIN Iter 73: loss = 0.005137,	Top-1 err = 88.100000,	Top-5 err = 66.400000,	train_time = 0.414581
TRAIN Iter 74: loss = 0.005030,	Top-1 err = 86.900000,	Top-5 err = 62.000000,	train_time = 0.364899
TRAIN Iter 75: loss = 0.004937,	Top-1 err = 87.800000,	Top-5 err = 62.500000,	train_time = 0.385592
TRAIN Iter 76: loss = 0.005038,	Top-1 err = 87.300000,	Top-5 err = 62.000000,	train_time = 0.399697
TRAIN Iter 77: loss = 0.005241,	Top-1 err = 87.900000,	Top-5 err = 63.100000,	train_time = 0.396973
TRAIN Iter 78: loss = 0.005221,	Top-1 err = 87.800000,	Top-5 err = 66.800000,	train_time = 0.406888
TRAIN Iter 79: loss = 0.005095,	Top-1 err = 90.200000,	Top-5 err = 69.500000,	train_time = 0.387003
TRAIN Iter 80: loss = 0.004865,	Top-1 err = 85.400000,	Top-5 err = 63.400000,	train_time = 0.360895
TRAIN Iter 81: loss = 0.004942,	Top-1 err = 87.200000,	Top-5 err = 60.200000,	train_time = 0.396195
TRAIN Iter 82: loss = 0.004861,	Top-1 err = 83.900000,	Top-5 err = 58.300000,	train_time = 0.380655
TRAIN Iter 83: loss = 0.004919,	Top-1 err = 89.500000,	Top-5 err = 66.600000,	train_time = 0.381745
TRAIN Iter 84: loss = 0.005017,	Top-1 err = 86.600000,	Top-5 err = 66.200000,	train_time = 0.396943
TRAIN Iter 85: loss = 0.005058,	Top-1 err = 88.700000,	Top-5 err = 69.200000,	train_time = 0.383420
TRAIN Iter 86: loss = 0.004920,	Top-1 err = 87.700000,	Top-5 err = 61.400000,	train_time = 0.376411
TRAIN Iter 87: loss = 0.004923,	Top-1 err = 89.000000,	Top-5 err = 68.200000,	train_time = 0.382149
TRAIN Iter 88: loss = 0.005031,	Top-1 err = 87.600000,	Top-5 err = 63.400000,	train_time = 0.387003
TRAIN Iter 89: loss = 0.004930,	Top-1 err = 87.400000,	Top-5 err = 64.000000,	train_time = 0.363445
TRAIN Iter 90: loss = 0.004712,	Top-1 err = 86.100000,	Top-5 err = 61.000000,	train_time = 0.373538
TRAIN Iter 91: loss = 0.004634,	Top-1 err = 84.300000,	Top-5 err = 57.300000,	train_time = 0.387201
TRAIN Iter 92: loss = 0.004657,	Top-1 err = 86.200000,	Top-5 err = 60.700000,	train_time = 0.399648
TRAIN Iter 93: loss = 0.004725,	Top-1 err = 85.800000,	Top-5 err = 57.200000,	train_time = 0.406619
TRAIN Iter 94: loss = 0.004807,	Top-1 err = 85.700000,	Top-5 err = 58.500000,	train_time = 0.412588
TRAIN Iter 95: loss = 0.004662,	Top-1 err = 87.000000,	Top-5 err = 62.900000,	train_time = 0.402524
TRAIN Iter 96: loss = 0.004603,	Top-1 err = 87.100000,	Top-5 err = 64.700000,	train_time = 0.375313
TRAIN Iter 97: loss = 0.004619,	Top-1 err = 85.000000,	Top-5 err = 63.900000,	train_time = 0.394298
TRAIN Iter 98: loss = 0.004727,	Top-1 err = 86.300000,	Top-5 err = 59.300000,	train_time = 0.390764
TRAIN Iter 99: loss = 0.004545,	Top-1 err = 86.200000,	Top-5 err = 58.400000,	train_time = 0.413761
TRAIN Iter 100: loss = 0.004392,	Top-1 err = 85.300000,	Top-5 err = 61.300000,	train_time = 0.409645
TRAIN Iter 101: loss = 0.004597,	Top-1 err = 87.900000,	Top-5 err = 64.400000,	train_time = 0.361384
TRAIN Iter 102: loss = 0.004628,	Top-1 err = 87.200000,	Top-5 err = 64.400000,	train_time = 0.396581
TRAIN Iter 103: loss = 0.004461,	Top-1 err = 88.300000,	Top-5 err = 64.500000,	train_time = 0.403989
TRAIN Iter 104: loss = 0.004416,	Top-1 err = 84.000000,	Top-5 err = 57.800000,	train_time = 0.379751
TRAIN Iter 105: loss = 0.004481,	Top-1 err = 83.500000,	Top-5 err = 57.000000,	train_time = 0.427853
TRAIN Iter 106: loss = 0.004489,	Top-1 err = 85.300000,	Top-5 err = 61.100000,	train_time = 0.362271
TRAIN Iter 107: loss = 0.004588,	Top-1 err = 85.400000,	Top-5 err = 61.000000,	train_time = 0.371424
TRAIN Iter 108: loss = 0.004564,	Top-1 err = 88.400000,	Top-5 err = 64.900000,	train_time = 0.389772
TRAIN Iter 109: loss = 0.004457,	Top-1 err = 83.800000,	Top-5 err = 59.100000,	train_time = 0.389311
TRAIN Iter 110: loss = 0.004541,	Top-1 err = 87.700000,	Top-5 err = 63.800000,	train_time = 0.391437
TRAIN Iter 111: loss = 0.004310,	Top-1 err = 83.400000,	Top-5 err = 55.200000,	train_time = 0.388047
TRAIN Iter 112: loss = 0.004146,	Top-1 err = 81.800000,	Top-5 err = 54.200000,	train_time = 0.399912
TRAIN Iter 113: loss = 0.004440,	Top-1 err = 83.800000,	Top-5 err = 59.200000,	train_time = 0.387750
TRAIN Iter 114: loss = 0.004416,	Top-1 err = 88.300000,	Top-5 err = 67.500000,	train_time = 0.418191
TRAIN Iter 115: loss = 0.004470,	Top-1 err = 88.100000,	Top-5 err = 66.000000,	train_time = 0.383854
TRAIN Iter 116: loss = 0.004474,	Top-1 err = 87.600000,	Top-5 err = 64.000000,	train_time = 0.391181
TRAIN Iter 117: loss = 0.004354,	Top-1 err = 87.600000,	Top-5 err = 62.300000,	train_time = 0.404889
TRAIN Iter 118: loss = 0.004354,	Top-1 err = 85.500000,	Top-5 err = 60.700000,	train_time = 0.382387
TRAIN Iter 119: loss = 0.004306,	Top-1 err = 85.400000,	Top-5 err = 62.800000,	train_time = 0.417299
TRAIN Iter 120: loss = 0.004160,	Top-1 err = 84.400000,	Top-5 err = 59.900000,	train_time = 0.388381
TRAIN Iter 121: loss = 0.004112,	Top-1 err = 83.600000,	Top-5 err = 58.600000,	train_time = 0.393878
TRAIN Iter 122: loss = 0.004251,	Top-1 err = 85.700000,	Top-5 err = 62.000000,	train_time = 0.382924
TRAIN Iter 123: loss = 0.004171,	Top-1 err = 84.500000,	Top-5 err = 60.000000,	train_time = 0.404833
TRAIN Iter 124: loss = 0.004190,	Top-1 err = 84.800000,	Top-5 err = 58.700000,	train_time = 0.342089
TRAIN Iter 125: loss = 0.004308,	Top-1 err = 84.800000,	Top-5 err = 61.600000,	train_time = 0.408768
TRAIN Iter 126: loss = 0.004299,	Top-1 err = 85.700000,	Top-5 err = 61.500000,	train_time = 0.378587
TRAIN Iter 127: loss = 0.004229,	Top-1 err = 86.800000,	Top-5 err = 64.300000,	train_time = 0.410619
TRAIN Iter 128: loss = 0.003994,	Top-1 err = 86.800000,	Top-5 err = 61.000000,	train_time = 0.381472
TRAIN Iter 129: loss = 0.004135,	Top-1 err = 85.800000,	Top-5 err = 63.400000,	train_time = 0.371126
TRAIN Iter 130: loss = 0.004126,	Top-1 err = 84.000000,	Top-5 err = 58.700000,	train_time = 0.360008
TRAIN Iter 131: loss = 0.004055,	Top-1 err = 85.300000,	Top-5 err = 60.600000,	train_time = 0.414877
TRAIN Iter 132: loss = 0.004136,	Top-1 err = 88.300000,	Top-5 err = 65.200000,	train_time = 0.400382
TRAIN Iter 133: loss = 0.004174,	Top-1 err = 86.100000,	Top-5 err = 62.800000,	train_time = 0.386434
TRAIN Iter 134: loss = 0.003993,	Top-1 err = 84.300000,	Top-5 err = 58.000000,	train_time = 0.366368
TRAIN Iter 135: loss = 0.004262,	Top-1 err = 88.400000,	Top-5 err = 65.200000,	train_time = 0.362222
TRAIN Iter 136: loss = 0.004106,	Top-1 err = 85.000000,	Top-5 err = 58.600000,	train_time = 0.369498
TRAIN Iter 137: loss = 0.003916,	Top-1 err = 84.800000,	Top-5 err = 60.100000,	train_time = 0.370071
TRAIN Iter 138: loss = 0.004028,	Top-1 err = 83.500000,	Top-5 err = 58.400000,	train_time = 0.353036
TRAIN Iter 139: loss = 0.004028,	Top-1 err = 85.100000,	Top-5 err = 58.700000,	train_time = 0.404124
TRAIN Iter 140: loss = 0.003868,	Top-1 err = 86.200000,	Top-5 err = 59.600000,	train_time = 0.403031
TRAIN Iter 141: loss = 0.004053,	Top-1 err = 81.800000,	Top-5 err = 58.100000,	train_time = 0.393702
TRAIN Iter 142: loss = 0.003843,	Top-1 err = 85.300000,	Top-5 err = 61.200000,	train_time = 0.424587
TRAIN Iter 143: loss = 0.004359,	Top-1 err = 85.700000,	Top-5 err = 61.600000,	train_time = 0.392398
TRAIN Iter 144: loss = 0.004020,	Top-1 err = 85.800000,	Top-5 err = 58.700000,	train_time = 0.390871
TRAIN Iter 145: loss = 0.003796,	Top-1 err = 83.900000,	Top-5 err = 55.400000,	train_time = 0.392890
TRAIN Iter 146: loss = 0.003868,	Top-1 err = 83.400000,	Top-5 err = 56.600000,	train_time = 0.389668
TRAIN Iter 147: loss = 0.003881,	Top-1 err = 84.900000,	Top-5 err = 63.400000,	train_time = 0.409598
TRAIN Iter 148: loss = 0.003927,	Top-1 err = 83.600000,	Top-5 err = 57.000000,	train_time = 0.361455
TRAIN Iter 149: loss = 0.003954,	Top-1 err = 85.600000,	Top-5 err = 61.100000,	train_time = 0.387504
TRAIN Iter 150: loss = 0.003893,	Top-1 err = 84.600000,	Top-5 err = 58.700000,	train_time = 0.401113
TRAIN Iter 151: loss = 0.003930,	Top-1 err = 84.500000,	Top-5 err = 59.400000,	train_time = 0.343319
TRAIN Iter 152: loss = 0.003780,	Top-1 err = 83.800000,	Top-5 err = 53.900000,	train_time = 0.398385
TRAIN Iter 153: loss = 0.003750,	Top-1 err = 84.400000,	Top-5 err = 58.800000,	train_time = 0.390853
TRAIN Iter 154: loss = 0.003987,	Top-1 err = 84.700000,	Top-5 err = 59.600000,	train_time = 0.410152
TRAIN Iter 155: loss = 0.003789,	Top-1 err = 85.200000,	Top-5 err = 59.000000,	train_time = 0.386016
TRAIN Iter 156: loss = 0.003745,	Top-1 err = 84.900000,	Top-5 err = 61.800000,	train_time = 0.374122
TRAIN Iter 157: loss = 0.003771,	Top-1 err = 84.100000,	Top-5 err = 54.200000,	train_time = 0.422248
TRAIN Iter 158: loss = 0.003845,	Top-1 err = 84.200000,	Top-5 err = 60.100000,	train_time = 0.378750
TRAIN Iter 159: loss = 0.003694,	Top-1 err = 84.000000,	Top-5 err = 60.000000,	train_time = 0.383388
TRAIN Iter 160: loss = 0.003739,	Top-1 err = 85.000000,	Top-5 err = 60.500000,	train_time = 0.391502
TRAIN Iter 161: loss = 0.003709,	Top-1 err = 84.900000,	Top-5 err = 56.900000,	train_time = 0.384848
TRAIN Iter 162: loss = 0.003846,	Top-1 err = 84.800000,	Top-5 err = 63.000000,	train_time = 0.416379
TRAIN Iter 163: loss = 0.003510,	Top-1 err = 80.900000,	Top-5 err = 49.200000,	train_time = 0.405375
TRAIN Iter 164: loss = 0.003669,	Top-1 err = 84.400000,	Top-5 err = 58.000000,	train_time = 0.401416
TRAIN Iter 165: loss = 0.003642,	Top-1 err = 83.300000,	Top-5 err = 57.100000,	train_time = 0.342919
TRAIN Iter 166: loss = 0.003531,	Top-1 err = 83.700000,	Top-5 err = 56.600000,	train_time = 0.450552
TRAIN Iter 167: loss = 0.003615,	Top-1 err = 83.500000,	Top-5 err = 56.700000,	train_time = 0.375359
TRAIN Iter 168: loss = 0.003691,	Top-1 err = 84.500000,	Top-5 err = 59.000000,	train_time = 0.419535
TRAIN Iter 169: loss = 0.003785,	Top-1 err = 85.600000,	Top-5 err = 60.200000,	train_time = 0.400756
TRAIN Iter 170: loss = 0.003868,	Top-1 err = 86.000000,	Top-5 err = 62.800000,	train_time = 0.408704
TRAIN Iter 171: loss = 0.003849,	Top-1 err = 85.600000,	Top-5 err = 65.700000,	train_time = 0.374303
TRAIN Iter 172: loss = 0.003838,	Top-1 err = 85.800000,	Top-5 err = 60.500000,	train_time = 0.409377
TRAIN Iter 173: loss = 0.003849,	Top-1 err = 86.000000,	Top-5 err = 66.300000,	train_time = 0.399631
TRAIN Iter 174: loss = 0.003691,	Top-1 err = 84.100000,	Top-5 err = 59.700000,	train_time = 0.404772
TRAIN Iter 175: loss = 0.003637,	Top-1 err = 84.200000,	Top-5 err = 61.700000,	train_time = 0.392625
TRAIN Iter 176: loss = 0.003566,	Top-1 err = 85.300000,	Top-5 err = 59.300000,	train_time = 0.409374
TRAIN Iter 177: loss = 0.003548,	Top-1 err = 86.100000,	Top-5 err = 58.400000,	train_time = 0.370680
TRAIN Iter 178: loss = 0.003655,	Top-1 err = 84.200000,	Top-5 err = 60.000000,	train_time = 0.377069
TRAIN Iter 179: loss = 0.003480,	Top-1 err = 83.500000,	Top-5 err = 57.800000,	train_time = 0.384172
TRAIN Iter 180: loss = 0.003725,	Top-1 err = 85.200000,	Top-5 err = 58.100000,	train_time = 0.401385
TRAIN Iter 181: loss = 0.003742,	Top-1 err = 87.000000,	Top-5 err = 62.000000,	train_time = 0.350590
TRAIN Iter 182: loss = 0.003489,	Top-1 err = 82.100000,	Top-5 err = 58.300000,	train_time = 0.381942
TRAIN Iter 183: loss = 0.003759,	Top-1 err = 86.300000,	Top-5 err = 61.600000,	train_time = 0.356576
TRAIN Iter 184: loss = 0.003563,	Top-1 err = 87.200000,	Top-5 err = 63.400000,	train_time = 0.372003
TRAIN Iter 185: loss = 0.003949,	Top-1 err = 86.800000,	Top-5 err = 64.800000,	train_time = 0.387286
TRAIN Iter 186: loss = 0.003491,	Top-1 err = 83.600000,	Top-5 err = 57.800000,	train_time = 0.405277
TRAIN Iter 187: loss = 0.003564,	Top-1 err = 87.900000,	Top-5 err = 64.400000,	train_time = 0.424990
TRAIN Iter 188: loss = 0.003683,	Top-1 err = 85.600000,	Top-5 err = 63.000000,	train_time = 0.385713
TRAIN Iter 189: loss = 0.003486,	Top-1 err = 82.700000,	Top-5 err = 58.600000,	train_time = 0.412692
TRAIN Iter 190: loss = 0.003612,	Top-1 err = 86.800000,	Top-5 err = 64.200000,	train_time = 0.341597
TRAIN Iter 191: loss = 0.003366,	Top-1 err = 82.300000,	Top-5 err = 50.600000,	train_time = 0.403096
TRAIN Iter 192: loss = 0.003561,	Top-1 err = 82.700000,	Top-5 err = 57.800000,	train_time = 0.406727
TRAIN Iter 193: loss = 0.003480,	Top-1 err = 83.300000,	Top-5 err = 55.700000,	train_time = 0.403634
TRAIN Iter 194: loss = 0.003430,	Top-1 err = 83.600000,	Top-5 err = 55.700000,	train_time = 0.371855
TRAIN Iter 195: loss = 0.003400,	Top-1 err = 85.600000,	Top-5 err = 59.400000,	train_time = 0.387888
TRAIN Iter 196: loss = 0.003530,	Top-1 err = 84.700000,	Top-5 err = 58.600000,	train_time = 0.401308
TRAIN Iter 197: loss = 0.003501,	Top-1 err = 84.300000,	Top-5 err = 57.900000,	train_time = 0.356918
TRAIN Iter 198: loss = 0.003476,	Top-1 err = 82.800000,	Top-5 err = 55.500000,	train_time = 0.397259
TRAIN Iter 199: loss = 0.003507,	Top-1 err = 83.100000,	Top-5 err = 60.900000,	train_time = 0.408289
TRAIN Iter 200: loss = 0.003492,	Top-1 err = 82.300000,	Top-5 err = 56.600000,	train_time = 0.377784
TRAIN Iter 201: loss = 0.003359,	Top-1 err = 81.900000,	Top-5 err = 55.000000,	train_time = 0.411874
TRAIN Iter 202: loss = 0.003489,	Top-1 err = 83.900000,	Top-5 err = 58.600000,	train_time = 0.396537
TRAIN Iter 203: loss = 0.003374,	Top-1 err = 84.600000,	Top-5 err = 59.000000,	train_time = 0.384426
TRAIN Iter 204: loss = 0.003456,	Top-1 err = 85.400000,	Top-5 err = 57.900000,	train_time = 0.394020
TRAIN Iter 205: loss = 0.003465,	Top-1 err = 85.400000,	Top-5 err = 59.500000,	train_time = 0.377433
TRAIN Iter 206: loss = 0.003395,	Top-1 err = 84.700000,	Top-5 err = 57.400000,	train_time = 0.369253
TRAIN Iter 207: loss = 0.003438,	Top-1 err = 85.900000,	Top-5 err = 64.200000,	train_time = 0.386316
TRAIN Iter 208: loss = 0.003564,	Top-1 err = 82.200000,	Top-5 err = 54.000000,	train_time = 0.394001
TRAIN Iter 209: loss = 0.003482,	Top-1 err = 84.900000,	Top-5 err = 61.100000,	train_time = 0.401905
TRAIN Iter 210: loss = 0.003420,	Top-1 err = 81.800000,	Top-5 err = 53.800000,	train_time = 0.424284
TRAIN Iter 211: loss = 0.003497,	Top-1 err = 83.400000,	Top-5 err = 54.500000,	train_time = 0.411720
TRAIN Iter 212: loss = 0.003448,	Top-1 err = 82.100000,	Top-5 err = 52.000000,	train_time = 0.370605
TRAIN Iter 213: loss = 0.003353,	Top-1 err = 83.400000,	Top-5 err = 56.300000,	train_time = 0.388583
TRAIN Iter 214: loss = 0.003274,	Top-1 err = 84.000000,	Top-5 err = 54.800000,	train_time = 0.386615
TRAIN Iter 215: loss = 0.003417,	Top-1 err = 85.000000,	Top-5 err = 63.100000,	train_time = 0.392235
TRAIN Iter 216: loss = 0.003293,	Top-1 err = 84.400000,	Top-5 err = 55.300000,	train_time = 0.409158
TRAIN Iter 217: loss = 0.003461,	Top-1 err = 83.500000,	Top-5 err = 58.000000,	train_time = 0.420141
TRAIN Iter 218: loss = 0.003311,	Top-1 err = 80.400000,	Top-5 err = 52.900000,	train_time = 0.390455
TRAIN Iter 219: loss = 0.003320,	Top-1 err = 84.400000,	Top-5 err = 58.200000,	train_time = 0.387266
TRAIN Iter 220: loss = 0.003257,	Top-1 err = 86.500000,	Top-5 err = 59.500000,	train_time = 0.396740
TRAIN Iter 221: loss = 0.003205,	Top-1 err = 81.800000,	Top-5 err = 54.000000,	train_time = 0.398095
TRAIN Iter 222: loss = 0.003384,	Top-1 err = 85.900000,	Top-5 err = 64.000000,	train_time = 0.398437
TRAIN Iter 223: loss = 0.003308,	Top-1 err = 83.600000,	Top-5 err = 58.500000,	train_time = 0.357357
TRAIN Iter 224: loss = 0.003247,	Top-1 err = 85.700000,	Top-5 err = 57.900000,	train_time = 0.399776
TRAIN Iter 225: loss = 0.003245,	Top-1 err = 84.800000,	Top-5 err = 56.400000,	train_time = 0.387198
TRAIN Iter 226: loss = 0.003375,	Top-1 err = 85.600000,	Top-5 err = 57.000000,	train_time = 0.376367
TRAIN Iter 227: loss = 0.003234,	Top-1 err = 84.300000,	Top-5 err = 58.100000,	train_time = 0.367356
TRAIN Iter 228: loss = 0.003394,	Top-1 err = 85.200000,	Top-5 err = 58.500000,	train_time = 0.406787
TRAIN Iter 229: loss = 0.003395,	Top-1 err = 83.900000,	Top-5 err = 57.300000,	train_time = 0.437276
